Objekt,X,Y,Razdalja_mm,X3D,Y3D,Z3D,Čas
orange_cone,719,441,661000,,,,00:47:31.800973
orange_cone,719,441,659000,,,,00:47:31.837176
orange_cone,722,448,649000,,,,00:47:32.693053
orange_cone,722,448,647000,,,,00:47:32.725584
orange_cone,717,442,641000,,,,00:47:32.761587
orange_cone,717,438,638000,,,,00:47:32.798880
orange_cone,717,438,633000,,,,00:47:32.837351
orange_cone,715,434,628000,,,,00:47:32.875436
orange_cone,714,423,613000,,,,00:47:32.945762
orange_cone,714,423,606000,,,,00:47:32.982089
orange_cone,710,421,598000,,,,00:47:33.022251
orange_cone,705,419,587000,,,,00:47:33.058324
orange_cone,705,419,583000,,,,00:47:33.094205
orange_cone,687,421,568000,,,,00:47:33.194853
orange_cone,696,420,568000,,,,00:47:33.195255
orange_cone,687,421,566000,,,,00:47:33.228560
orange_cone,696,420,562000,,,,00:47:33.229015
orange_cone,689,414,560000,,,,00:47:33.270978
orange_cone,689,415,556000,,,,00:47:33.306404
orange_cone,695,415,555000,,,,00:47:33.306816
orange_cone,689,415,550000,,,,00:47:33.345221
orange_cone,695,415,551000,,,,00:47:33.345712
orange_cone,694,408,547000,,,,00:47:33.380210
orange_cone,691,399,538000,,,,00:47:33.451508
orange_cone,691,399,539000,,,,00:47:33.489673
orange_cone,691,396,534000,,,,00:47:33.527661
blue_cone,692,396,533000,,,,00:47:33.528074
orange_cone,692,394,530000,,,,00:47:33.564684
orange_cone,692,391,526000,,,,00:47:33.601730
orange_cone,692,391,522000,,,,00:47:33.640426
orange_cone,693,390,518000,,,,00:47:33.677847
orange_cone,692,392,511000,,,,00:47:33.711862
orange_cone,692,391,506000,,,,00:47:33.752070
orange_cone,692,391,502000,,,,00:47:33.793640
orange_cone,693,392,490000,,,,00:47:33.835119
blue_cone,613,416,777000,,,,00:47:34.900126
blue_cone,613,416,782000,,,,00:47:34.932730
blue_cone,615,415,782000,,,,00:47:34.963841
blue_cone,615,415,782000,,,,00:47:34.997022
orange_cone,702,414,517000,,,,00:47:35.276630
orange_cone,705,411,522000,,,,00:47:35.311503
orange_cone,705,411,528000,,,,00:47:35.345639
orange_cone,712,402,562000,,,,00:47:35.567223
orange_cone,712,402,568000,,,,00:47:35.602560
orange_cone,711,402,569000,,,,00:47:35.636751
orange_cone,711,403,574000,,,,00:47:35.678298
orange_cone,711,404,576000,,,,00:47:35.715189
orange_cone,711,404,578000,,,,00:47:35.746104
yellow_cone,914,462,702000,,,,00:47:35.883157
orange_cone,697,408,592000,,,,00:47:36.259562
orange_cone,697,409,592000,,,,00:47:36.292773
orange_cone,697,409,593000,,,,00:47:36.331403
orange_cone,698,409,591000,,,,00:47:36.367579
orange_cone,697,409,593000,,,,00:47:36.401917
orange_cone,698,409,593000,,,,00:47:36.440632
orange_cone,698,409,592000,,,,00:47:36.477953
orange_cone,698,410,593000,,,,00:47:36.515080
orange_cone,698,409,594000,,,,00:47:36.551879
orange_cone,698,409,591000,,,,00:47:36.593064
orange_cone,698,410,589000,,,,00:47:36.633052
orange_cone,698,411,590000,,,,00:47:36.670264
orange_cone,697,414,588000,,,,00:47:36.702090
orange_cone,697,414,584000,,,,00:47:36.735706
orange_cone,697,415,585000,,,,00:47:36.774987
orange_cone,695,415,583000,,,,00:47:36.811432
orange_cone,695,415,583000,,,,00:47:36.846474
orange_cone,695,406,583000,,,,00:47:36.846942
orange_cone,695,415,582000,,,,00:47:36.886247
orange_cone,695,406,582000,,,,00:47:36.886681
orange_cone,695,416,582000,,,,00:47:36.924896
orange_cone,696,416,581000,,,,00:47:36.952347
orange_cone,689,419,581000,,,,00:47:36.952716
orange_cone,696,416,582000,,,,00:47:36.984029
orange_cone,689,419,583000,,,,00:47:36.984418
orange_cone,697,419,583000,,,,00:47:37.019996
orange_cone,686,423,584000,,,,00:47:37.020414
orange_cone,698,420,582000,,,,00:47:37.059626
orange_cone,685,424,583000,,,,00:47:37.060535
orange_cone,697,420,582000,,,,00:47:37.102078
orange_cone,686,424,581000,,,,00:47:37.102555
orange_cone,697,420,586000,,,,00:47:37.144517
orange_cone,686,424,584000,,,,00:47:37.144982
orange_cone,695,418,584000,,,,00:47:37.180963
orange_cone,689,422,584000,,,,00:47:37.181371
orange_cone,688,421,584000,,,,00:47:37.213558
orange_cone,694,419,583000,,,,00:47:37.213995
orange_cone,688,420,583000,,,,00:47:37.246741
orange_cone,695,420,584000,,,,00:47:37.247112
orange_cone,688,420,584000,,,,00:47:37.289715
orange_cone,695,420,584000,,,,00:47:37.290388
orange_cone,696,421,585000,,,,00:47:37.324648
orange_cone,686,417,585000,,,,00:47:37.325043
orange_cone,685,416,583000,,,,00:47:37.363728
orange_cone,698,423,584000,,,,00:47:37.364141
orange_cone,687,412,584000,,,,00:47:37.398373
orange_cone,698,417,584000,,,,00:47:37.398787
orange_cone,687,412,583000,,,,00:47:37.435074
orange_cone,698,417,585000,,,,00:47:37.435509
orange_cone,686,413,586000,,,,00:47:37.471211
orange_cone,698,423,588000,,,,00:47:37.471616
orange_cone,694,414,586000,,,,00:47:37.471969
orange_cone,686,410,587000,,,,00:47:37.504846
orange_cone,692,410,587000,,,,00:47:37.505245
orange_cone,697,424,587000,,,,00:47:37.505607
orange_cone,686,410,590000,,,,00:47:37.547150
orange_cone,692,410,589000,,,,00:47:37.547622
orange_cone,697,424,588000,,,,00:47:37.548037
orange_cone,689,410,589000,,,,00:47:37.589112
orange_cone,689,407,592000,,,,00:47:37.628941
orange_cone,689,405,592000,,,,00:47:37.667532
orange_cone,686,406,594000,,,,00:47:37.704946
orange_cone,686,406,595000,,,,00:47:37.744004
orange_cone,683,408,597000,,,,00:47:37.783622
orange_cone,689,412,597000,,,,00:47:37.784059
orange_cone,683,404,599000,,,,00:47:37.823304
orange_cone,685,400,601000,,,,00:47:37.860566
orange_cone,684,397,604000,,,,00:47:37.895473
orange_cone,684,397,605000,,,,00:47:37.933900
orange_cone,672,392,632000,,,,00:47:38.501841
orange_cone,672,392,633000,,,,00:47:38.535916
orange_cone,670,392,633000,,,,00:47:38.570041
orange_cone,670,392,634000,,,,00:47:38.616599
orange_cone,670,392,630000,,,,00:47:38.657735
orange_cone,670,392,628000,,,,00:47:38.698925
orange_cone,672,392,625000,,,,00:47:38.740292
orange_cone,673,394,625000,,,,00:47:38.780255
orange_cone,672,410,561000,,,,00:47:39.875124
orange_cone,671,413,559000,,,,00:47:39.911230
orange_cone,671,413,558000,,,,00:47:39.952008
orange_cone,670,414,556000,,,,00:47:39.995045
orange_cone,669,414,553000,,,,00:47:40.033364
orange_cone,668,419,552000,,,,00:47:40.103096
orange_cone,668,419,553000,,,,00:47:40.140495
orange_cone,667,419,554000,,,,00:47:40.180005
orange_cone,667,418,558000,,,,00:47:40.219044
orange_cone,667,418,560000,,,,00:47:40.261426
orange_cone,667,417,561000,,,,00:47:40.306236
orange_cone,668,417,563000,,,,00:47:40.349246
orange_cone,668,418,564000,,,,00:47:40.385260
orange_cone,668,414,566000,,,,00:47:40.427057
orange_cone,668,408,568000,,,,00:47:40.462952
orange_cone,668,408,571000,,,,00:47:40.502914
orange_cone,666,405,572000,,,,00:47:40.541671
orange_cone,665,405,572000,,,,00:47:40.580270
orange_cone,665,401,572000,,,,00:47:40.616960
orange_cone,665,401,574000,,,,00:47:40.656734
orange_cone,665,399,574000,,,,00:47:40.695734
orange_cone,668,404,570000,,,,00:47:40.869599
orange_cone,668,404,570000,,,,00:47:40.910392
orange_cone,667,404,571000,,,,00:47:40.968796
orange_cone,668,404,571000,,,,00:47:41.025576
orange_cone,668,404,571000,,,,00:47:41.065843
orange_cone,667,405,568000,,,,00:47:41.109816
orange_cone,668,405,570000,,,,00:47:41.147231
orange_cone,668,404,569000,,,,00:47:41.184737
orange_cone,667,404,571000,,,,00:47:41.217962
orange_cone,667,404,570000,,,,00:47:41.254619
orange_cone,668,405,571000,,,,00:47:41.292615
orange_cone,667,405,571000,,,,00:47:41.330845
orange_cone,667,405,570000,,,,00:47:41.364136
orange_cone,667,405,570000,,,,00:47:41.405159
orange_cone,667,407,570000,,,,00:47:41.446312
orange_cone,667,408,569000,,,,00:47:41.488888
orange_cone,668,409,568000,,,,00:47:41.531582
orange_cone,668,409,569000,,,,00:47:41.570503
orange_cone,668,409,571000,,,,00:47:41.609652
orange_cone,668,409,569000,,,,00:47:41.649724
orange_cone,668,407,570000,,,,00:47:41.692742
orange_cone,667,408,570000,,,,00:47:41.734358
orange_cone,667,407,569000,,,,00:47:41.774339
orange_cone,667,407,567000,,,,00:47:41.816156
orange_cone,667,408,569000,,,,00:47:41.859138
orange_cone,667,408,569000,,,,00:47:41.900061
orange_cone,667,408,570000,,,,00:47:41.941800
orange_cone,667,408,569000,,,,00:47:41.984498
orange_cone,667,408,570000,,,,00:47:42.023931
orange_cone,667,408,570000,,,,00:47:42.062086
orange_cone,667,407,568000,,,,00:47:42.103444
orange_cone,667,408,569000,,,,00:47:42.140207
orange_cone,668,407,570000,,,,00:47:42.172940
orange_cone,668,406,568000,,,,00:47:42.212520
orange_cone,668,406,569000,,,,00:47:42.247894
orange_cone,668,406,569000,,,,00:47:42.290763
orange_cone,667,407,570000,,,,00:47:42.319327
orange_cone,667,407,569000,,,,00:47:42.354754
orange_cone,667,406,570000,,,,00:47:42.390745
orange_cone,667,407,571000,,,,00:47:42.421738
orange_cone,667,407,571000,,,,00:47:42.460717
orange_cone,667,407,569000,,,,00:47:42.495869
orange_cone,667,407,570000,,,,00:47:42.529787
orange_cone,667,408,570000,,,,00:47:42.563323
orange_cone,667,408,569000,,,,00:47:42.608468
orange_cone,667,408,571000,,,,00:47:42.648790
orange_cone,666,411,571000,,,,00:47:42.649257
orange_cone,667,408,569000,,,,00:47:42.691207
orange_cone,667,408,570000,,,,00:47:42.728182
orange_cone,664,411,570000,,,,00:47:42.728695
orange_cone,667,407,570000,,,,00:47:42.762452
orange_cone,667,407,571000,,,,00:47:42.807694
orange_cone,667,408,571000,,,,00:47:42.848526
orange_cone,665,410,571000,,,,00:47:42.848989
orange_cone,667,407,570000,,,,00:47:42.887833
orange_cone,662,413,571000,,,,00:47:42.888312
orange_cone,667,407,569000,,,,00:47:42.926965
orange_cone,659,421,570000,,,,00:47:42.927428
orange_cone,667,407,571000,,,,00:47:42.964807
orange_cone,659,421,572000,,,,00:47:42.965263
orange_cone,667,407,570000,,,,00:47:43.001047
orange_cone,667,407,569000,,,,00:47:43.036414
orange_cone,667,406,569000,,,,00:47:43.073253
orange_cone,667,406,571000,,,,00:47:43.112539
orange_cone,667,406,569000,,,,00:47:43.151725
orange_cone,667,406,571000,,,,00:47:43.194241
orange_cone,667,405,571000,,,,00:47:43.231454
orange_cone,667,405,570000,,,,00:47:43.267486
orange_cone,667,405,570000,,,,00:47:43.305699
orange_cone,667,405,569000,,,,00:47:43.347140
orange_cone,667,405,571000,,,,00:47:43.383154
orange_cone,667,405,571000,,,,00:47:43.418446
orange_cone,667,405,569000,,,,00:47:43.456380
orange_cone,667,406,569000,,,,00:47:43.494722
orange_cone,667,406,570000,,,,00:47:43.528717
orange_cone,667,406,572000,,,,00:47:43.568090
orange_cone,667,407,570000,,,,00:47:43.606525
orange_cone,667,407,570000,,,,00:47:43.643516
orange_cone,667,406,570000,,,,00:47:43.677075
orange_cone,667,406,570000,,,,00:47:43.713585
orange_cone,667,407,570000,,,,00:47:43.747417
orange_cone,667,406,570000,,,,00:47:43.780034
orange_cone,667,406,570000,,,,00:47:43.821236
orange_cone,667,406,570000,,,,00:47:43.864216
orange_cone,667,406,570000,,,,00:47:43.905515
orange_cone,667,405,570000,,,,00:47:43.942440
orange_cone,667,404,570000,,,,00:47:43.976240
orange_cone,667,404,570000,,,,00:47:44.013460
orange_cone,667,405,569000,,,,00:47:44.156429
orange_cone,667,406,569000,,,,00:47:44.195142
orange_cone,667,406,569000,,,,00:47:44.231380
orange_cone,667,406,570000,,,,00:47:44.271130
orange_cone,667,407,569000,,,,00:47:44.306654
orange_cone,667,405,571000,,,,00:47:44.336139
orange_cone,666,405,572000,,,,00:47:44.371248
orange_cone,666,405,569000,,,,00:47:44.404804
orange_cone,665,405,571000,,,,00:47:44.435042
orange_cone,665,405,571000,,,,00:47:44.474244
orange_cone,665,405,572000,,,,00:47:44.516880
orange_cone,664,406,570000,,,,00:47:44.553600
orange_cone,663,406,569000,,,,00:47:44.587852
orange_cone,663,406,568000,,,,00:47:44.625143
orange_cone,663,406,571000,,,,00:47:44.664461
orange_cone,663,407,570000,,,,00:47:44.704318
orange_cone,663,407,568000,,,,00:47:44.744403
orange_cone,666,405,569000,,,,00:47:44.894904
orange_cone,666,405,572000,,,,00:47:44.932054
orange_cone,666,405,569000,,,,00:47:44.974535
orange_cone,666,405,570000,,,,00:47:45.014320
orange_cone,666,404,570000,,,,00:47:45.055245
orange_cone,666,405,570000,,,,00:47:45.096530
orange_cone,666,406,569000,,,,00:47:45.134430
orange_cone,666,406,571000,,,,00:47:45.172999
orange_cone,666,406,570000,,,,00:47:45.211244
orange_cone,657,415,569000,,,,00:47:45.211700
orange_cone,666,406,571000,,,,00:47:45.249794
orange_cone,666,406,570000,,,,00:47:45.285918
orange_cone,652,426,571000,,,,00:47:45.286409
orange_cone,666,407,570000,,,,00:47:45.327697
orange_cone,655,423,572000,,,,00:47:45.328129
orange_cone,666,407,571000,,,,00:47:45.365223
orange_cone,655,423,573000,,,,00:47:45.365643
orange_cone,665,407,569000,,,,00:47:45.403408
orange_cone,664,407,571000,,,,00:47:45.442277
orange_cone,664,407,570000,,,,00:47:45.483604
orange_cone,664,408,570000,,,,00:47:45.524369
orange_cone,664,407,571000,,,,00:47:45.563276
orange_cone,665,407,573000,,,,00:47:45.602034
orange_cone,666,407,569000,,,,00:47:45.637519
orange_cone,666,407,570000,,,,00:47:45.675033
orange_cone,667,407,569000,,,,00:47:45.711321
orange_cone,667,406,569000,,,,00:47:45.749022
orange_cone,666,407,571000,,,,00:47:45.787007
orange_cone,666,407,570000,,,,00:47:45.824819
orange_cone,667,405,569000,,,,00:47:46.102370
orange_cone,667,405,571000,,,,00:47:46.138955
orange_cone,667,405,571000,,,,00:47:46.176433
orange_cone,666,409,569000,,,,00:47:46.214788
orange_cone,667,407,570000,,,,00:47:46.251783
orange_cone,666,406,571000,,,,00:47:46.291144
orange_cone,666,406,571000,,,,00:47:46.332648
orange_cone,664,406,569000,,,,00:47:46.375163
orange_cone,666,398,571000,,,,00:47:46.415736
orange_cone,667,392,576000,,,,00:47:46.665807
orange_cone,668,390,579000,,,,00:47:46.742472
orange_cone,668,390,579000,,,,00:47:46.775422
orange_cone,665,386,577000,,,,00:47:46.819877
orange_cone,665,384,576000,,,,00:47:46.856351
orange_cone,663,384,579000,,,,00:47:46.892521
orange_cone,663,384,579000,,,,00:47:46.932802
orange_cone,662,382,579000,,,,00:47:46.971274
orange_cone,661,384,579000,,,,00:47:47.012419
orange_cone,660,385,581000,,,,00:47:47.042918
orange_cone,660,385,582000,,,,00:47:47.081715
orange_cone,658,384,584000,,,,00:47:47.114851
orange_cone,656,385,586000,,,,00:47:47.151595
orange_cone,654,388,591000,,,,00:47:47.189415
orange_cone,654,388,595000,,,,00:47:47.226939
orange_cone,651,393,601000,,,,00:47:47.305928
orange_cone,649,392,604000,,,,00:47:47.336718
orange_cone,649,392,609000,,,,00:47:47.381321
orange_cone,648,391,612000,,,,00:47:47.419879
orange_cone,644,391,625000,,,,00:47:47.459252
orange_cone,644,390,631000,,,,00:47:47.495060
orange_cone,644,390,636000,,,,00:47:47.548040
blue_cone,651,579,650000,,,,00:47:49.277821
blue_cone,635,597,642000,,,,00:47:49.317723
blue_cone,642,593,655000,,,,00:47:49.347136
blue_cone,642,593,631000,,,,00:47:49.392418
blue_cone,652,612,643000,,,,00:47:49.434726
yellow_cone,938,458,4983000,,,,00:47:50.001473
yellow_cone,938,458,4973000,,,,00:47:50.034234
yellow_cone,737,584,725000,,,,00:47:50.097031
yellow_cone,737,584,720000,,,,00:47:50.132483
blue_cone,676,523,492000,,,,00:47:50.359216
blue_cone,676,523,503000,,,,00:47:50.396159
blue_cone,659,488,496000,,,,00:47:50.434614
yellow_cone,185,230,574000,,,,00:47:50.435073
yellow_cone,984,608,3182000,,,,00:47:50.548601
blue_cone,823,601,592000,,,,00:47:50.585307
yellow_cone,985,597,3197000,,,,00:47:50.585791
blue_cone,823,601,596000,,,,00:47:50.628791
yellow_cone,985,597,3195000,,,,00:47:50.629256
blue_cone,816,597,593000,,,,00:47:50.669580
yellow_cone,985,595,3206000,,,,00:47:50.670042
blue_cone,805,570,594000,,,,00:47:50.707236
yellow_cone,985,604,3211000,,,,00:47:50.707724
blue_cone,805,570,599000,,,,00:47:50.748574
yellow_cone,985,604,3218000,,,,00:47:50.749029
yellow_cone,985,604,3207000,,,,00:47:50.789509
yellow_cone,46,216,703000,,,,00:47:51.258267
yellow_cone,46,216,702000,,,,00:47:51.291682
yellow_cone,983,613,3186000,,,,00:47:52.233410
yellow_cone,983,627,495000,,,,00:47:52.555101
yellow_cone,1179,125,3122000,,,,00:47:53.055207
yellow_cone,1179,125,3104000,,,,00:47:53.094476
yellow_cone,982,521,591000,,,,00:47:54.556825
yellow_cone,982,521,591000,,,,00:47:54.592861
yellow_cone,986,520,593000,,,,00:47:54.624742
yellow_cone,986,520,593000,,,,00:47:54.659676
yellow_cone,987,522,592000,,,,00:47:54.699168
yellow_cone,988,540,596000,,,,00:47:55.047637
yellow_cone,988,540,597000,,,,00:47:55.082773
yellow_cone,977,540,588000,,,,00:47:55.159626
yellow_cone,977,540,586000,,,,00:47:55.201465
yellow_cone,957,625,499000,,,,00:47:55.341751
yellow_cone,985,614,3185500,,,,00:47:56.249564
yellow_cone,985,614,3145000,,,,00:47:56.293444
yellow_cone,984,614,3174500,,,,00:47:57.103207
yellow_cone,984,614,3164000,,,,00:47:57.141736
blue_cone,672,106,711000,,,,00:47:57.180690
yellow_cone,582,397,569000,,,,00:47:57.219301
blue_cone,674,109,712000,,,,00:47:57.219669
yellow_cone,582,397,569000,,,,00:47:57.261847
blue_cone,674,109,712000,,,,00:47:57.262270
blue_cone,676,109,709000,,,,00:47:57.306684
yellow_cone,984,606,3195500,,,,00:47:57.307204
blue_cone,676,107,710000,,,,00:47:57.342655
blue_cone,676,107,707000,,,,00:47:57.379154
blue_cone,676,105,706000,,,,00:47:57.415730
blue_cone,677,106,707000,,,,00:47:57.456531
blue_cone,677,106,706000,,,,00:47:57.498406
blue_cone,677,110,709000,,,,00:47:57.538773
blue_cone,677,108,706000,,,,00:47:57.573038
blue_cone,677,108,706000,,,,00:47:57.616335
blue_cone,677,111,707000,,,,00:47:57.657559
blue_cone,677,116,711000,,,,00:47:57.695961
blue_cone,677,116,710000,,,,00:47:57.733869
blue_cone,677,115,708000,,,,00:47:57.765871
blue_cone,678,114,707000,,,,00:47:57.808921
blue_cone,678,114,708000,,,,00:47:57.854084
blue_cone,680,109,704000,,,,00:47:57.899339
blue_cone,680,113,707000,,,,00:47:57.940878
blue_cone,680,113,707000,,,,00:47:57.983801
blue_cone,681,113,707000,,,,00:47:58.027863
blue_cone,683,111,706000,,,,00:47:58.070404
yellow_cone,984,616,3187000,,,,00:47:58.111301
yellow_cone,984,616,3117000,,,,00:47:58.155036
blue_cone,682,110,705000,,,,00:47:58.533875
blue_cone,682,110,707000,,,,00:47:58.567201
blue_cone,772,315,594000,,,,00:47:58.960419
blue_cone,772,315,600000,,,,00:47:59.001042
blue_cone,755,306,644000,,,,00:47:59.041418
yellow_cone,25,361,498000,,,,00:47:59.138796
yellow_cone,25,361,494000,,,,00:47:59.174056
blue_cone,752,321,629000,,,,00:47:59.210149
yellow_cone,39,326,518000,,,,00:47:59.210641
yellow_cone,986,621,3140000,,,,00:47:59.211074
blue_cone,752,321,629000,,,,00:47:59.247795
yellow_cone,39,326,518000,,,,00:47:59.248307
yellow_cone,986,621,3108500,,,,00:47:59.248764
yellow_cone,41,311,529000,,,,00:47:59.289258
blue_cone,749,317,648000,,,,00:47:59.289793
yellow_cone,40,311,527000,,,,00:47:59.504177
yellow_cone,40,311,523000,,,,00:47:59.545859
yellow_cone,24,361,492000,,,,00:47:59.624999
yellow_cone,24,361,491000,,,,00:47:59.668352
yellow_cone,22,314,511000,,,,00:47:59.710119
yellow_cone,24,360,492000,,,,00:47:59.750311
yellow_cone,24,360,493000,,,,00:47:59.791140
yellow_cone,19,316,509000,,,,00:47:59.834851
blue_cone,754,340,617000,,,,00:48:00.104675
blue_cone,754,340,613000,,,,00:48:00.145596
yellow_cone,986,612,3155000,,,,00:48:00.345830
yellow_cone,986,612,3119000,,,,00:48:00.385377
yellow_cone,986,600,3218000,,,,00:48:00.424451
blue_cone,686,111,716000,,,,00:48:02.989177
blue_cone,686,111,715000,,,,00:48:03.028440
blue_cone,680,102,710000,,,,00:48:03.071706
blue_cone,675,96,705000,,,,00:48:03.108896
blue_cone,675,96,707000,,,,00:48:03.149238
blue_cone,671,95,706000,,,,00:48:03.190986
blue_cone,659,91,704000,,,,00:48:03.228774
blue_cone,659,91,705000,,,,00:48:03.271780
blue_cone,657,85,702000,,,,00:48:03.312530
yellow_cone,983,621,2830000,,,,00:48:05.828926
yellow_cone,983,621,3104000,,,,00:48:05.867647
yellow_cone,983,617,3116500,,,,00:48:15.997896
yellow_cone,983,617,3125000,,,,00:48:16.040072
yellow_cone,984,619,3185000,,,,00:48:16.476017
yellow_cone,984,619,3156000,,,,00:48:16.511218
yellow_cone,984,617,3122000,,,,00:48:17.985490
yellow_cone,984,617,3074000,,,,00:48:18.021516
yellow_cone,982,614,3087500,,,,00:48:18.711962
yellow_cone,982,614,3159000,,,,00:48:18.749448
yellow_cone,983,617,3115000,,,,00:48:21.080845
blue_cone,659,104,670000,,,,00:48:24.484416
blue_cone,659,104,673000,,,,00:48:24.525587
blue_cone,657,98,670000,,,,00:48:24.562178
