Objekt,X,Y,Razdalja_mm,X3D,Y3D,Z3D,Čas
orange_cone,618,396,0,,,,00:44:15.840701
orange_cone,620,391,0,,,,00:44:15.875573
orange_cone,619,344,0,,,,00:44:15.875895
orange_cone,620,385,0,,,,00:44:15.918496
orange_cone,618,383,0,,,,00:44:15.960947
orange_cone,626,385,497,,,,00:44:16.354353
orange_cone,626,385,490,,,,00:44:16.392407
orange_cone,620,411,0,,,,00:44:16.577075
orange_cone,620,410,0,,,,00:44:16.613700
orange_cone,619,414,0,,,,00:44:16.649442
orange_cone,619,414,0,,,,00:44:16.689478
orange_cone,618,410,0,,,,00:44:16.732959
orange_cone,618,414,0,,,,00:44:16.769704
orange_cone,617,415,0,,,,00:44:16.815302
orange_cone,613,417,0,,,,00:44:16.856300
orange_cone,613,417,0,,,,00:44:16.896222
orange_cone,615,416,0,,,,00:44:16.931089
orange_cone,615,418,0,,,,00:44:16.978585
yellow_cone,943,465,4981,,,,00:44:16.978977
orange_cone,614,420,0,,,,00:44:17.019905
orange_cone,613,420,0,,,,00:44:17.055034
orange_cone,613,420,0,,,,00:44:17.090934
orange_cone,614,414,0,,,,00:44:17.135008
orange_cone,614,410,0,,,,00:44:17.183806
orange_cone,610,390,0,,,,00:44:17.278474
orange_cone,612,383,0,,,,00:44:17.325147
orange_cone,611,382,0,,,,00:44:17.374782
orange_cone,617,393,0,,,,00:44:17.375262
orange_cone,616,378,0,,,,00:44:17.429500
orange_cone,617,330,0,,,,00:44:17.429905
orange_cone,619,398,0,,,,00:44:17.477930
orange_cone,620,387,0,,,,00:44:17.520590
orange_cone,621,406,0,,,,00:44:17.675960
orange_cone,617,425,0,,,,00:44:17.749650
orange_cone,617,425,0,,,,00:44:17.791865
orange_cone,615,431,0,,,,00:44:17.833901
orange_cone,614,433,0,,,,00:44:17.878115
orange_cone,614,438,0,,,,00:44:17.919927
orange_cone,615,438,0,,,,00:44:17.960974
orange_cone,617,433,0,,,,00:44:17.997948
orange_cone,617,433,0,,,,00:44:18.045401
orange_cone,617,424,0,,,,00:44:18.089105
orange_cone,622,409,0,,,,00:44:18.131881
orange_cone,636,364,515,,,,00:44:18.493518
orange_cone,637,363,514,,,,00:44:18.535115
orange_cone,639,362,511,,,,00:44:18.577796
orange_cone,612,420,0,,,,00:44:18.889591
orange_cone,595,435,0,,,,00:44:19.155850
orange_cone,595,435,0,,,,00:44:19.199827
orange_cone,605,387,0,,,,00:44:19.884418
orange_cone,610,371,0,,,,00:44:19.930164
orange_cone,612,366,0,,,,00:44:19.978965
orange_cone,612,362,0,,,,00:44:20.025155
orange_cone,613,360,493,,,,00:44:20.068106
orange_cone,613,360,494,,,,00:44:20.103111
yellow_cone,944,468,4983,,,,00:44:20.183902
orange_cone,609,354,494,,,,00:44:20.221977
orange_cone,623,376,495,,,,00:44:20.222787
orange_cone,609,354,496,,,,00:44:20.257429
orange_cone,623,376,495,,,,00:44:20.257764
orange_cone,608,361,494,,,,00:44:20.297444
orange_cone,623,377,491,,,,00:44:20.297749
orange_cone,607,361,494,,,,00:44:20.340275
orange_cone,619,376,493,,,,00:44:20.340656
orange_cone,606,360,493,,,,00:44:20.383822
orange_cone,605,366,491,,,,00:44:20.427930
orange_cone,606,360,495,,,,00:44:20.469401
orange_cone,608,357,493,,,,00:44:20.508821
orange_cone,608,357,493,,,,00:44:20.547685
orange_cone,608,361,494,,,,00:44:20.590051
orange_cone,609,361,494,,,,00:44:20.637706
orange_cone,610,362,492,,,,00:44:20.686063
orange_cone,611,360,495,,,,00:44:20.733560
orange_cone,612,361,492,,,,00:44:20.782090
orange_cone,612,360,493,,,,00:44:20.829943
orange_cone,611,362,494,,,,00:44:20.872967
orange_cone,611,362,490,,,,00:44:20.916138
orange_cone,609,359,491,,,,00:44:20.959582
orange_cone,608,358,0,,,,00:44:21.004663
orange_cone,609,360,490,,,,00:44:21.047457
orange_cone,610,357,491,,,,00:44:21.089883
orange_cone,610,364,490,,,,00:44:21.130111
orange_cone,611,362,490,,,,00:44:21.165938
orange_cone,611,362,490,,,,00:44:21.200816
orange_cone,607,364,491,,,,00:44:21.282658
orange_cone,609,365,490,,,,00:44:21.553419
orange_cone,610,355,491,,,,00:44:21.593770
orange_cone,608,357,0,,,,00:44:21.628043
orange_cone,606,367,491,,,,00:44:21.672624
orange_cone,606,367,490,,,,00:44:21.709618
orange_cone,606,364,490,,,,00:44:21.748545
orange_cone,607,361,492,,,,00:44:21.793096
orange_cone,608,364,491,,,,00:44:21.850923
orange_cone,610,359,0,,,,00:44:21.912430
orange_cone,610,365,490,,,,00:44:21.959271
orange_cone,608,365,0,,,,00:44:22.003710
orange_cone,611,361,0,,,,00:44:22.045277
orange_cone,612,361,0,,,,00:44:22.084331
orange_cone,613,364,0,,,,00:44:22.122043
orange_cone,613,364,0,,,,00:44:22.165520
orange_cone,614,364,0,,,,00:44:22.210782
yellow_cone,968,466,4961,,,,00:44:22.211139
orange_cone,614,364,0,,,,00:44:22.252809
orange_cone,614,365,0,,,,00:44:22.297750
orange_cone,614,364,0,,,,00:44:22.341001
orange_cone,614,365,0,,,,00:44:22.376104
orange_cone,614,365,0,,,,00:44:22.415439
orange_cone,614,365,0,,,,00:44:22.459324
orange_cone,615,365,0,,,,00:44:22.497431
orange_cone,614,364,0,,,,00:44:22.538197
orange_cone,615,364,0,,,,00:44:22.575438
orange_cone,615,364,0,,,,00:44:22.614852
orange_cone,615,364,0,,,,00:44:22.654763
orange_cone,614,362,0,,,,00:44:22.697637
orange_cone,614,363,492,,,,00:44:22.738197
orange_cone,615,364,490,,,,00:44:22.780001
orange_cone,615,364,0,,,,00:44:22.814825
orange_cone,616,365,490,,,,00:44:22.856321
orange_cone,617,371,490,,,,00:44:22.895391
orange_cone,618,365,0,,,,00:44:22.932914
orange_cone,617,365,0,,,,00:44:22.976751
orange_cone,617,365,0,,,,00:44:23.020195
orange_cone,617,365,0,,,,00:44:23.064224
orange_cone,617,366,0,,,,00:44:23.109540
orange_cone,618,367,0,,,,00:44:23.154985
orange_cone,619,371,490,,,,00:44:23.243649
yellow_cone,961,466,4949,,,,00:44:23.244081
orange_cone,620,369,0,,,,00:44:23.290029
orange_cone,620,367,0,,,,00:44:23.327992
orange_cone,620,367,0,,,,00:44:23.366058
orange_cone,618,367,0,,,,00:44:23.410349
orange_cone,617,367,0,,,,00:44:23.456358
orange_cone,617,366,0,,,,00:44:23.503202
orange_cone,617,366,0,,,,00:44:23.549859
orange_cone,618,366,0,,,,00:44:23.595416
orange_cone,618,367,0,,,,00:44:23.632806
orange_cone,618,367,0,,,,00:44:23.670969
orange_cone,619,368,0,,,,00:44:23.711291
yellow_cone,974,466,4965,,,,00:44:23.711676
orange_cone,618,368,0,,,,00:44:23.751810
yellow_cone,957,468,4957,,,,00:44:23.752179
orange_cone,618,369,0,,,,00:44:23.792447
orange_cone,618,369,0,,,,00:44:23.830547
orange_cone,618,369,0,,,,00:44:23.873135
orange_cone,619,369,0,,,,00:44:23.918796
yellow_cone,953,468,4963,,,,00:44:23.919226
orange_cone,620,368,0,,,,00:44:23.957603
orange_cone,621,366,0,,,,00:44:23.996556
orange_cone,620,367,0,,,,00:44:24.034116
yellow_cone,948,468,4974,,,,00:44:24.034539
orange_cone,620,367,0,,,,00:44:24.075032
yellow_cone,948,468,4970,,,,00:44:24.075471
yellow_cone,944,468,4976,,,,00:44:24.158482
yellow_cone,297,208,2501,,,,00:44:24.757434
yellow_cone,297,206,2488,,,,00:44:24.799932
yellow_cone,954,466,4975,,,,00:44:24.954562
orange_cone,661,386,493,,,,00:44:25.033440
orange_cone,661,386,493,,,,00:44:25.073234
orange_cone,686,358,0,,,,00:44:25.152384
orange_cone,699,399,0,,,,00:44:25.190549
orange_cone,699,399,0,,,,00:44:25.234995
orange_cone,714,378,0,,,,00:44:25.278479
