Objekt,X,Y,Razdalja_mm,X3D,Y3D,Z3D,Čas
blue_cone,804,167,2530000,,,,14:07:26.124132
blue_cone,1085,527,3760000,,,,14:07:28.757833
blue_cone,38,665,3351000,,,,14:07:29.567373
